run_name,models_dir,cycle_id,cycle_idx,behavior,beh_idx,step_idx,layer_idx,cluster_rank,cluster_size_neurons,cluster_size_families,mean_activation_stability,mean_connectivity_stability,mean_self_score,n_units,n_alive_units,n_families,dead_units,K_best,states_path,n_states_sampled,sens_tag,sens_k_min,sens_k_max,sens_alpha_small_k
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,1,36,36,0.6168400049209595,0.6308356523513794,0.6238378882408142,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,2,31,31,0.660085141658783,0.6920541524887085,0.6760697364807129,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,3,29,29,0.6176757216453552,0.6406151056289673,0.6291453838348389,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,4,9,9,0.5141764879226685,0.5079429745674133,0.5110597610473633,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,5,7,7,0.5224086046218872,0.4858476221561432,0.5041281580924988,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,6,4,4,0.48000645637512207,0.4981737434864044,0.48909011483192444,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,7,3,3,0.41464948654174805,0.5643401741981506,0.48949480056762695,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,8,3,3,0.32974720001220703,0.4493163824081421,0.3895317614078522,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,9,3,3,0.29455122351646423,0.40043905377388,0.3474951684474945,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
WSJ_att69_relu_4_2026-01-30_23-28-22,/Users/adi/Desktop/Robustness/WSJ_att69_relu_4_2026-01-30_23-28-22/models,c002,0,walk,0,0,0,10,3,3,0.2632119357585907,0.3158453702926636,0.28952863812446594,150,150,150,0,22,/Users/adi/Desktop/Robustness/ALL_states_concat.npy,50000,k2_60_a0p5,2,60,0.5
